customer_id,date,region,department,ad_spend,revenue,profit,units,rating,subscribed
CUST_00268,2025-08-08 21:38:35.831663,West,Home,5496.56,39126.23,18144.75,33,4.0,False
CUST_00269,2025-08-11 02:18:31.022044,West,Sports,4546.07,,9446.18,37,4.0,True
CUST_00270,2025-08-13 06:58:26.212424,West,Electronics,4275.81,42031.96,17251.8,31,3.0,False
CUST_00271,2025-08-15 11:38:21.402805,West,Home,6305.83,46191.87,12799.64,49,4.0,False
CUST_00272,2025-08-17 16:18:16.593186,West,Electronics,7218.91,52827.22,20900.71,57,3.0,False
CUST_00273,2025-08-19 20:58:11.783567,West,Sports,7691.56,51733.52,8898.74,54,4.0,True
CUST_00274,2025-08-22 01:38:06.973947,South,Clothing,6972.21,40625.34,24044.12,48,2.0,False
CUST_00275,2025-08-24 06:18:02.164328,South,Sports,4835.4,35683.52,3025.26,36,4.0,True
CUST_00276,2025-08-26 10:57:57.354709,East,Clothing,5529.08,38221.38,1514.62,41,5.0,False
CUST_00277,2025-08-28 15:37:52.545090,East,Clothing,6150.23,47854.92,143.52,50,3.0,True
CUST_00278,2025-08-30 20:17:47.735470,East,Sports,5181.77,36631.64,22910.87,36,1.0,True
CUST_00279,2025-09-02 00:57:42.925851,North,Electronics,5196.15,43514.47,13568.74,39,3.0,True
CUST_00280,2025-09-04 05:37:38.116232,North,Sports,6235.63,38220.12,4540.78,56,4.0,True
CUST_00281,2025-09-06 10:17:33.306613,West,Clothing,4911.08,41012.83,16125.47,37,4.0,True
CUST_00282,2025-09-08 14:57:28.496993,West,Clothing,3906.07,36716.26,11422.77,31,3.0,False
CUST_00283,2025-09-10 19:37:23.687374,West,Home,4378.29,48368.9,22469.29,52,,True
CUST_00284,2025-09-13 00:17:18.877755,West,Sports,5950.87,49699.91,-1888.85,52,4.0,False
CUST_00285,2025-09-15 04:57:14.068136,South,Home,5004.49,37219.29,4841.95,26,4.0,True
CUST_00286,2025-09-17 09:37:09.258517,East,Electronics,5510.31,46309.86,5098.12,55,4.0,False
CUST_00287,2025-09-19 14:17:04.448897,West,Sports,6005.12,37774.51,-7016.37,37,4.0,False
CUST_00288,2025-09-21 18:56:59.639278,East,Electronics,4437.74,39340.28,14503.54,30,3.0,True
CUST_00289,2025-09-23 23:36:54.829659,East,Electronics,6134.37,56345.06,8249.33,66,5.0,False
CUST_00290,2025-09-26 04:16:50.020040,West,Clothing,5568.26,47269.79,13685.98,52,3.0,False
CUST_00291,2025-09-28 08:56:45.210420,North,Electronics,3147.78,32280.69,22328.93,22,2.0,False
CUST_00292,2025-09-30 13:36:40.400801,West,Sports,7163.46,55759.47,7564.0,70,5.0,True
CUST_00293,2025-10-02 18:16:35.591182,North,Home,4248.88,40853.56,4405.57,46,3.0,True
CUST_00294,2025-10-04 22:56:30.781563,West,Electronics,2517.36,24477.09,5236.53,24,3.0,False
CUST_00295,2025-10-07 03:36:25.971943,North,Sports,3432.43,24728.11,11361.79,37,2.0,True
CUST_00296,2025-10-09 08:16:21.162324,North,Clothing,3468.43,34350.19,2216.04,36,2.0,False
CUST_00297,2025-10-11 12:56:16.352705,North,Home,5078.26,36178.66,2095.43,36,3.0,True
CUST_00298,2025-10-13 17:36:11.543086,North,Clothing,4589.22,44372.02,15387.29,39,4.0,False
CUST_00299,2025-10-15 22:16:06.733466,South,Clothing,4494.75,34873.14,8927.64,40,3.0,True
CUST_00300,2025-10-18 02:56:01.923847,South,Electronics,5929.55,32530.56,-8457.6,36,1.0,True
CUST_00301,2025-10-20 07:35:57.114228,South,Sports,5509.81,34199.18,-2421.89,34,3.0,False
CUST_00302,2025-10-22 12:15:52.304609,West,Home,5474.07,32662.91,16387.97,26,4.0,False
CUST_00303,2025-10-24 16:55:47.494989,East,Clothing,5614.74,43318.34,10610.8,44,3.0,False
CUST_00304,2025-10-26 21:35:42.685370,East,Sports,5924.2,44799.89,2728.61,44,2.0,False
CUST_00305,2025-10-29 02:15:37.875751,North,Clothing,1838.07,24789.97,3269.33,14,,True
CUST_00306,2025-10-31 06:55:33.066132,East,Clothing,4453.34,45282.77,8243.55,34,4.0,True
CUST_00307,2025-11-02 11:35:28.256513,East,Home,1729.68,35001.34,11450.37,40,3.0,True
CUST_00308,2025-11-04 16:15:23.446893,South,Electronics,5054.09,37969.42,-2673.35,17,3.0,True
CUST_00309,2025-11-06 20:55:18.637274,West,Home,4993.05,33918.73,218.73,36,4.0,True
CUST_00310,2025-11-09 01:35:13.827655,West,Sports,6568.3,53994.6,11629.72,50,,False
CUST_00311,2025-11-11 06:15:09.018036,East,Clothing,6781.45,52052.61,8670.63,63,5.0,True
CUST_00312,2025-11-13 10:55:04.208416,East,Home,5304.16,44928.61,12090.16,41,4.0,True
CUST_00313,2025-11-15 15:34:59.398797,West,Sports,4249.46,46585.23,-221.21,52,4.0,True
CUST_00314,2025-11-17 20:14:54.589178,East,Sports,5727.74,39281.83,9570.63,36,3.0,True
CUST_00315,2025-11-20 00:54:49.779559,East,Sports,4208.12,49086.27,16476.61,50,3.0,True
CUST_00316,2025-11-22 05:34:44.969939,East,Home,4997.91,37419.51,10143.24,43,4.0,False
CUST_00317,2025-11-24 10:14:40.160320,East,Clothing,6479.2,51902.93,10316.31,48,3.0,True
CUST_00318,2025-11-26 14:54:35.350701,South,Clothing,4163.34,26971.63,4183.71,35,1.0,False
CUST_00319,2025-11-28 19:34:30.541082,West,Home,6208.52,44952.75,2247.54,37,4.0,False
CUST_00320,2025-12-01 00:14:25.731462,North,Home,6016.1,51431.25,8753.64,54,4.0,False
CUST_00321,2025-12-03 04:54:20.921843,North,Electronics,3567.81,,14715.96,40,3.0,False
CUST_00322,2025-12-05 09:34:16.112224,East,Home,6460.84,,8591.24,58,4.0,True
CUST_00323,2025-12-07 14:14:11.302605,East,Clothing,6047.85,47706.18,2358.48,63,3.0,True
CUST_00324,2025-12-09 18:54:06.492985,East,Sports,5152.89,42431.76,4191.99,36,4.0,True
CUST_00325,2025-12-11 23:34:01.683366,North,Sports,3856.51,42105.31,8984.91,31,3.0,False
CUST_00326,2025-12-14 04:13:56.873747,South,Electronics,3711.19,32536.47,3241.97,25,2.0,False
CUST_00327,2025-12-16 08:53:52.064128,North,Clothing,4193.51,27760.33,8393.98,33,,True
CUST_00328,2025-12-18 13:33:47.254509,East,Electronics,5813.89,41644.37,11155.89,46,5.0,True
CUST_00329,2025-12-20 18:13:42.444889,South,Clothing,3566.56,35942.21,12692.48,37,1.0,False
CUST_00330,2025-12-22 22:53:37.635270,West,Home,5656.27,49537.62,18881.69,41,4.0,False
CUST_00331,2025-12-25 03:33:32.825651,South,Home,3137.37,23664.18,11230.56,30,1.0,True
CUST_00332,2025-12-27 08:13:28.016032,West,Clothing,4693.9,40118.88,681.72,30,3.0,False
CUST_00333,2025-12-29 12:53:23.206412,South,Home,5164.47,36729.28,286.53,46,2.0,False
CUST_00334,2025-12-31 17:33:18.396793,North,Sports,8667.7,52838.43,8980.52,76,2.0,False
CUST_00335,2026-01-02 22:13:13.587174,West,Clothing,2934.03,29866.54,2217.75,33,3.0,True
CUST_00336,2026-01-05 02:53:08.777555,South,Sports,7208.02,44715.23,80.45,49,3.0,True
CUST_00337,2026-01-07 07:33:03.967935,West,Clothing,5224.76,42296.0,4521.44,38,1.0,False
CUST_00338,2026-01-09 12:12:59.158316,South,Home,5616.76,45379.7,4846.76,31,4.0,True
CUST_00339,2026-01-11 16:52:54.348697,West,Sports,5177.52,49825.69,4265.69,45,5.0,True
CUST_00340,2026-01-13 21:32:49.539078,North,Home,5667.09,42024.31,5353.85,33,4.0,True
CUST_00341,2026-01-16 02:12:44.729458,West,Clothing,4769.47,42217.69,15848.34,31,3.0,True
CUST_00342,2026-01-18 06:52:39.919839,North,Electronics,7181.08,49538.92,10311.67,63,3.0,False
CUST_00343,2026-01-20 11:32:35.110220,North,Electronics,4315.29,33308.3,23298.16,35,4.0,True
CUST_00344,2026-01-22 16:12:30.300601,South,Clothing,6698.35,40204.25,8430.32,43,5.0,False
CUST_00345,2026-01-24 20:52:25.490981,South,Electronics,4033.45,30592.69,3476.22,28,4.0,True
CUST_00346,2026-01-27 01:32:20.681362,South,Sports,4909.62,35639.42,6444.03,34,2.0,True
CUST_00347,2026-01-29 06:12:15.871743,North,Sports,3392.06,27940.86,6824.8,36,3.0,True
CUST_00348,2026-01-31 10:52:11.062124,West,Clothing,5682.54,48745.44,11820.96,48,4.0,False
CUST_00349,2026-02-02 15:32:06.252505,South,Clothing,7167.69,51539.33,23814.06,56,2.0,True
CUST_00350,2026-02-04 20:12:01.442885,West,Clothing,4883.97,36835.37,713.12,35,3.0,True
CUST_00351,2026-02-07 00:51:56.633266,South,Electronics,4704.67,38194.33,12888.3,35,5.0,False
CUST_00352,2026-02-09 05:31:51.823647,West,Home,3328.07,37477.62,8200.23,26,3.0,True
CUST_00353,2026-02-11 10:11:47.014028,South,Home,4656.06,39611.79,-3867.56,24,4.0,True
CUST_00354,2026-02-13 14:51:42.204408,South,Sports,2610.81,29673.54,10736.13,28,3.0,True
CUST_00355,2026-02-15 19:31:37.394789,East,Electronics,3630.68,30064.74,14285.02,31,2.0,False
CUST_00356,2026-02-18 00:11:32.585170,East,Home,5340.18,37873.77,817.04,28,3.0,True
CUST_00357,2026-02-20 04:51:27.775551,South,Home,6978.52,47401.2,8469.68,47,3.0,True
CUST_00358,2026-02-22 09:31:22.965931,South,Electronics,9213.82,61354.17,-1033.73,62,3.0,True
CUST_00359,2026-02-24 14:11:18.156312,East,Electronics,4120.12,28279.55,-3721.33,11,4.0,True
CUST_00360,2026-02-26 18:51:13.346693,South,Home,7152.95,49725.43,16286.79,42,5.0,True
CUST_00361,2026-02-28 23:31:08.537074,North,Electronics,5365.63,47810.62,5341.0,51,2.0,True
CUST_00362,2026-03-03 04:11:03.727454,West,Electronics,4773.13,43742.38,112.01,47,4.0,True
CUST_00363,2026-03-05 08:50:58.917835,West,Home,5648.89,50776.58,10746.01,42,3.0,True
CUST_00364,2026-03-07 13:30:54.108216,West,Electronics,5092.87,42301.15,3957.32,44,3.0,False
CUST_00365,2026-03-09 18:10:49.298597,South,Clothing,5165.59,39525.54,3818.85,48,3.0,True
CUST_00366,2026-03-11 22:50:44.488977,East,Electronics,4387.5,32420.43,11010.96,39,4.0,True
CUST_00367,2026-03-14 03:30:39.679358,South,Home,2902.84,19379.63,-4643.8,19,2.0,False
CUST_00368,2026-03-16 08:10:34.869739,South,Home,2684.56,34957.08,-45.28,31,4.0,False
CUST_00369,2026-03-18 12:50:30.060120,East,Sports,5979.87,42014.49,8641.17,37,3.0,False
CUST_00370,2026-03-20 17:30:25.250501,North,Clothing,4584.95,36597.16,13373.36,40,3.0,True
CUST_00371,2026-03-22 22:10:20.440881,South,Sports,4105.87,29041.26,13894.55,31,2.0,True
CUST_00372,2026-03-25 02:50:15.631262,West,Home,5012.76,38566.19,2286.48,44,5.0,True
CUST_00373,2026-03-27 07:30:10.821643,East,Home,6192.4,46980.41,15018.11,48,4.0,True
CUST_00374,2026-03-29 12:10:06.012024,East,Home,5270.55,40529.3,1806.28,47,4.0,True
CUST_00375,2026-03-31 16:50:01.202404,West,Sports,4015.92,43563.53,20624.9,44,2.0,True
CUST_00376,2026-04-02 21:29:56.392785,West,Sports,6839.44,55245.45,2007.78,62,3.0,True
CUST_00377,2026-04-05 02:09:51.583166,North,Sports,7368.78,51719.36,18608.84,59,5.0,False
CUST_00378,2026-04-07 06:49:46.773547,East,Sports,5741.83,47315.34,3921.36,41,4.0,True
CUST_00379,2026-04-09 11:29:41.963927,East,Clothing,6460.5,56900.82,24334.87,42,2.0,True
CUST_00380,2026-04-11 16:09:37.154308,South,Clothing,6862.94,41798.79,11663.03,54,4.0,False
CUST_00381,2026-04-13 20:49:32.344689,South,Sports,6695.15,46205.92,1204.95,48,3.0,False
CUST_00382,2026-04-16 01:29:27.535070,North,Home,5921.15,50063.04,5355.68,36,5.0,True
CUST_00383,2026-04-18 06:09:22.725450,South,Home,5897.52,49642.78,14403.97,44,3.0,True
CUST_00384,2026-04-20 10:49:17.915831,East,Sports,5779.49,39254.15,14434.26,45,3.0,True
CUST_00385,2026-04-22 15:29:13.106212,East,Home,3353.99,35114.2,5825.55,33,4.0,True
CUST_00386,2026-04-24 20:09:08.296593,North,Electronics,6051.08,51769.94,9631.2,48,3.0,False
CUST_00387,2026-04-27 00:49:03.486973,South,Clothing,2966.28,,11463.66,45,2.0,True
CUST_00388,2026-04-29 05:28:58.677354,North,Home,3808.1,37013.72,7585.06,29,,True
CUST_00389,2026-05-01 10:08:53.867735,West,Sports,6955.35,52552.97,405.0,46,4.0,True
CUST_00390,2026-05-03 14:48:49.058116,North,Sports,6260.33,43957.32,2221.5,46,2.0,True
CUST_00391,2026-05-05 19:28:44.248497,South,Home,7231.1,50215.49,10684.63,53,2.0,True
CUST_00392,2026-05-08 00:08:39.438877,West,Clothing,4592.49,42973.08,16243.53,47,4.0,True
CUST_00393,2026-05-10 04:48:34.629258,South,Sports,3271.63,32753.61,17207.53,40,2.0,False
CUST_00394,2026-05-12 09:28:29.819639,South,Clothing,4639.34,38845.37,12448.87,40,3.0,False
CUST_00395,2026-05-14 14:08:25.010020,West,Electronics,5153.05,43131.83,9774.76,47,1.0,True
CUST_00396,2026-05-16 18:48:20.200400,East,Clothing,5118.48,46559.58,13622.42,44,,True
CUST_00397,2026-05-18 23:28:15.390781,North,Clothing,6700.52,62313.31,6549.14,63,4.0,False
CUST_00398,2026-05-21 04:08:10.581162,West,Clothing,4458.09,34902.44,5209.82,36,4.0,True
CUST_00399,2026-05-23 08:48:05.771543,East,Electronics,5528.05,47202.27,2727.49,49,3.0,True
CUST_00400,2026-05-25 13:28:00.961923,East,Home,3517.06,33752.29,-2665.79,40,4.0,False
CUST_00401,2026-05-27 18:07:56.152304,East,Sports,5675.48,49088.92,11170.85,54,3.0,True
CUST_00402,2026-05-29 22:47:51.342685,North,Electronics,5004.66,41266.44,8726.55,42,2.0,True
CUST_00403,2026-06-01 03:27:46.533066,South,Home,3875.28,39340.39,11894.84,33,4.0,True
CUST_00404,2026-06-03 08:07:41.723446,West,Home,4646.26,50507.56,12914.14,51,4.0,True
CUST_00405,2026-06-05 12:47:36.913827,North,Electronics,4723.74,40917.05,9063.58,41,3.0,True
CUST_00406,2026-06-07 17:27:32.104208,North,Electronics,4594.77,45114.33,12016.9,47,3.0,False
CUST_00407,2026-06-09 22:07:27.294589,West,Home,7657.01,44996.56,7800.6,63,4.0,True
CUST_00408,2026-06-12 02:47:22.484969,North,Sports,4852.33,48466.59,11614.23,44,5.0,True
CUST_00409,2026-06-14 07:27:17.675350,West,Electronics,4634.16,46531.93,3292.74,50,3.0,False
CUST_00410,2026-06-16 12:07:12.865731,North,Home,1853.82,33939.51,8697.05,42,3.0,True
CUST_00411,2026-06-18 16:47:08.056112,South,Electronics,3658.69,28685.38,9842.29,29,3.0,True
CUST_00412,2026-06-20 21:27:03.246492,South,Clothing,4605.39,34432.71,1510.12,53,2.0,True
CUST_00413,2026-06-23 02:06:58.436873,West,Home,3971.22,42794.58,8065.85,40,3.0,False
CUST_00414,2026-06-25 06:46:53.627254,North,Sports,7072.56,49400.06,4526.79,52,3.0,True
CUST_00415,2026-06-27 11:26:48.817635,West,Clothing,4752.59,46635.72,4708.88,40,4.0,False
CUST_00416,2026-06-29 16:06:44.008016,West,Sports,6932.67,59378.24,2813.58,57,5.0,False
CUST_00417,2026-07-01 20:46:39.198396,West,Clothing,5092.56,37784.13,15661.57,40,3.0,False
CUST_00418,2026-07-04 01:26:34.388777,South,Home,5055.84,45347.46,15622.34,52,3.0,False
CUST_00419,2026-07-06 06:06:29.579158,West,Sports,4866.81,45778.63,12002.19,48,4.0,False
CUST_00420,2026-07-08 10:46:24.769539,North,Home,5005.69,40288.87,21057.37,50,,False
CUST_00421,2026-07-10 15:26:19.959919,South,Sports,7578.19,43257.19,6461.58,42,4.0,False
CUST_00422,2026-07-12 20:06:15.150300,West,Sports,1520.58,34912.58,27506.6,32,3.0,False
CUST_00423,2026-07-15 00:46:10.340681,West,Clothing,1997.68,22250.19,2412.33,44,1.0,False
CUST_00424,2026-07-17 05:26:05.531062,West,Clothing,4185.24,46327.95,10125.38,49,2.0,False
CUST_00425,2026-07-19 10:06:00.721442,South,Home,5021.79,32986.64,3153.15,27,4.0,True
CUST_00426,2026-07-21 14:45:55.911823,North,Sports,6035.16,45782.92,10847.2,40,3.0,False
CUST_00427,2026-07-23 19:25:51.102204,West,Clothing,5709.63,48632.68,14603.19,41,5.0,True
CUST_00428,2026-07-26 00:05:46.292585,North,Sports,4423.63,44947.22,7293.08,52,3.0,False
CUST_00429,2026-07-28 04:45:41.482965,West,Home,6528.57,51640.99,21732.42,49,4.0,True
CUST_00430,2026-07-30 09:25:36.673346,North,Sports,6545.29,44145.48,9620.23,45,5.0,False
CUST_00431,2026-08-01 14:05:31.863727,North,Home,5276.09,40021.33,9097.24,40,2.0,False
CUST_00432,2026-08-03 18:45:27.054108,South,Electronics,6443.99,52605.36,3105.98,58,2.0,False
CUST_00433,2026-08-05 23:25:22.244488,South,Electronics,5408.97,44797.36,10993.02,38,4.0,True
CUST_00434,2026-08-08 04:05:17.434869,North,Clothing,4157.78,36197.95,5577.44,28,2.0,False
CUST_00435,2026-08-10 08:45:12.625250,West,Home,6046.73,49514.67,4654.96,51,3.0,False
CUST_00436,2026-08-12 13:25:07.815631,West,Electronics,5165.92,39352.79,1648.18,44,2.0,False
CUST_00437,2026-08-14 18:05:03.006012,West,Home,5002.01,48490.41,27430.62,51,4.0,False
CUST_00438,2026-08-16 22:44:58.196392,East,Clothing,7209.43,44093.64,6092.51,38,2.0,True
CUST_00439,2026-08-19 03:24:53.386773,South,Home,1323.69,29623.75,-4866.62,35,2.0,True
CUST_00440,2026-08-21 08:04:48.577154,South,Sports,2873.47,32722.0,1002.41,27,3.0,True
CUST_00441,2026-08-23 12:44:43.767535,North,Sports,3219.39,46412.34,7993.25,42,2.0,False
CUST_00442,2026-08-25 17:24:38.957915,West,Clothing,4455.11,38934.76,10834.93,31,2.0,True
CUST_00443,2026-08-27 22:04:34.148296,South,Sports,4618.09,38589.04,10829.6,49,3.0,False
CUST_00444,2026-08-30 02:44:29.338677,West,Home,2739.01,46592.48,13122.95,52,2.0,False
CUST_00445,2026-09-01 07:24:24.529058,West,Electronics,3522.26,46706.0,3893.06,52,3.0,True
CUST_00446,2026-09-03 12:04:19.719438,South,Electronics,3708.74,32028.89,8148.28,42,3.0,True
CUST_00447,2026-09-05 16:44:14.909819,North,Sports,8686.14,57554.38,4227.37,80,3.0,True
CUST_00448,2026-09-07 21:24:10.100200,South,Sports,7702.61,51525.45,4937.08,38,3.0,False
CUST_00449,2026-09-10 02:04:05.290581,West,Clothing,4382.38,45659.28,1794.71,40,3.0,True
CUST_00450,2026-09-12 06:44:00.480961,South,Electronics,4454.63,35060.1,-2007.9,30,2.0,True
CUST_00451,2026-09-14 11:23:55.671342,West,Home,3276.19,39408.17,14542.94,33,4.0,False
CUST_00452,2026-09-16 16:03:50.861723,North,Electronics,2137.8,22325.96,8838.95,14,3.0,True
CUST_00453,2026-09-18 20:43:46.052104,South,Electronics,4824.68,40754.34,14172.44,38,3.0,False
CUST_00454,2026-09-21 01:23:41.242484,West,Electronics,3503.22,43057.99,8025.63,33,4.0,True
CUST_00455,2026-09-23 06:03:36.432865,West,Clothing,4872.72,45163.8,13567.14,48,3.0,True
CUST_00456,2026-09-25 10:43:31.623246,West,Electronics,2599.69,29148.51,-7082.29,30,3.0,True
CUST_00457,2026-09-27 15:23:26.813627,North,Sports,3857.04,42210.81,13639.56,46,5.0,True
CUST_00458,2026-09-29 20:03:22.004008,East,Home,5222.94,47069.39,9712.33,51,4.0,True
CUST_00459,2026-10-02 00:43:17.194388,South,Home,5549.31,39437.18,11488.46,44,1.0,False
CUST_00460,2026-10-04 05:23:12.384769,South,Clothing,5626.21,41986.83,10217.79,39,3.0,True
CUST_00461,2026-10-06 10:03:07.575150,South,Sports,3019.27,25473.72,-2324.12,42,3.0,True
CUST_00462,2026-10-08 14:43:02.765531,West,Home,6282.03,46916.06,-2041.39,49,3.0,True
CUST_00463,2026-10-10 19:22:57.955911,North,Electronics,3799.68,34439.67,1214.76,20,,True
CUST_00464,2026-10-13 00:02:53.146292,East,Electronics,5949.29,54384.25,13743.59,46,3.0,False
CUST_00465,2026-10-15 04:42:48.336673,South,Sports,4984.04,37698.65,11616.4,24,2.0,True
CUST_00466,2026-10-17 09:22:43.527054,South,Electronics,2935.42,35917.74,-3110.4,36,,False
CUST_00467,2026-10-19 14:02:38.717434,South,Clothing,4525.7,36401.23,-315.47,35,1.0,True
CUST_00468,2026-10-21 18:42:33.907815,North,Home,5548.05,45436.92,3116.0,42,3.0,True
CUST_00469,2026-10-23 23:22:29.098196,West,Sports,5919.45,49990.81,6497.21,66,5.0,True
CUST_00470,2026-10-26 04:02:24.288577,East,Electronics,4788.52,48054.36,-884.57,52,2.0,True
CUST_00471,2026-10-28 08:42:19.478957,East,Sports,7297.67,51066.62,-762.37,57,2.0,False
CUST_00472,2026-10-30 13:22:14.669338,East,Clothing,6511.27,42747.42,1941.69,35,2.0,True
CUST_00473,2026-11-01 18:02:09.859719,West,Home,4615.02,38630.33,7557.24,31,3.0,True
CUST_00474,2026-11-03 22:42:05.050100,West,Electronics,6125.18,48936.34,544.38,49,3.0,False
CUST_00475,2026-11-06 03:22:00.240480,West,Sports,7900.69,52467.46,8633.52,54,5.0,False
CUST_00476,2026-11-08 08:01:55.430861,East,Home,7940.73,58438.97,17928.88,44,5.0,False
CUST_00477,2026-11-10 12:41:50.621242,East,Home,3158.0,34943.16,-2822.69,34,3.0,False
CUST_00478,2026-11-12 17:21:45.811623,South,Home,3610.2,47468.83,7099.27,48,3.0,False
CUST_00479,2026-11-14 22:01:41.002004,South,Electronics,7227.38,41390.94,14623.67,40,3.0,False
CUST_00480,2026-11-17 02:41:36.192384,East,Home,3412.58,39353.48,4155.75,33,2.0,False
CUST_00481,2026-11-19 07:21:31.382765,East,Electronics,3016.19,31124.99,1586.81,27,3.0,True
CUST_00482,2026-11-21 12:01:26.573146,West,Electronics,4270.71,41830.83,15674.02,40,2.0,False
CUST_00483,2026-11-23 16:41:21.763527,South,Home,5630.34,44458.46,5859.11,45,4.0,True
CUST_00484,2026-11-25 21:21:16.953907,East,Electronics,4846.4,32503.76,13582.14,37,4.0,False
CUST_00485,2026-11-28 02:01:12.144288,West,Home,4024.15,44540.75,11020.09,53,3.0,False
CUST_00486,2026-11-30 06:41:07.334669,East,Sports,3988.68,50244.26,6644.05,48,3.0,True
CUST_00487,2026-12-02 11:21:02.525050,East,Electronics,3931.49,38248.79,10242.62,35,3.0,False
CUST_00488,2026-12-04 16:00:57.715430,West,Electronics,3680.74,43326.98,10042.0,47,1.0,False
CUST_00489,2026-12-06 20:40:52.905811,South,Electronics,8422.45,60134.41,17970.37,65,4.0,True
CUST_00490,2026-12-09 01:20:48.096192,South,Clothing,5446.27,42300.3,3775.64,39,3.0,True
CUST_00491,2026-12-11 06:00:43.286573,South,Home,6330.14,43765.75,8166.28,50,3.0,False
CUST_00492,2026-12-13 10:40:38.476953,South,Home,4266.38,27051.85,4438.72,35,3.0,False
CUST_00493,2026-12-15 15:20:33.667334,South,Electronics,4721.06,43469.21,12753.5,54,3.0,True
CUST_00494,2026-12-17 20:00:28.857715,East,Home,3929.67,40047.83,32.36,54,2.0,True
CUST_00495,2026-12-20 00:40:24.048096,South,Home,1022.44,20436.33,10797.38,14,2.0,False
CUST_00496,2026-12-22 05:20:19.238476,East,Home,2932.99,37289.93,9976.49,37,3.0,True
CUST_00497,2026-12-24 10:00:14.428857,East,Clothing,2284.07,,-3610.06,31,3.0,True
CUST_00498,2026-12-26 14:40:09.619238,South,Sports,1625.32,25314.17,13014.39,25,2.0,True
CUST_00499,2026-12-28 19:20:04.809619,East,Home,3206.96,40829.3,22987.93,36,4.0,True
CUST_00500,2026-12-31 00:00:00.000000,East,Sports,6987.43,46242.82,15336.55,34,2.0,True
